"","Date","Time","Origin","PAR","Date_Time","X","Treatment"
"317",2021-01-10,"04:00:00","Slope",0,2021-01-10 04:00:00,NA,NA
"318",2021-01-10,"04:00:00","Flat",0,2021-01-10 04:00:00,NA,NA
"319",2021-01-10,"04:30:00","Slope",0,2021-01-10 04:30:00,NA,NA
"320",2021-01-10,"04:30:00","Flat",0,2021-01-10 04:30:00,NA,NA
"321",2021-01-10,"05:00:00","Slope",0,2021-01-10 05:00:00,NA,NA
"322",2021-01-10,"05:00:00","Flat",0,2021-01-10 05:00:00,NA,NA
"323",2021-01-10,"05:30:00","Slope",2.31775,2021-01-10 05:30:00,NA,NA
"324",2021-01-10,"05:30:00","Slope",2.714,2021-01-10 05:30:00,NA,NA
"325",2021-01-10,"05:30:00","Flat",2.961,2021-01-10 05:30:00,NA,NA
"326",2021-01-10,"05:30:00","Flat",3.26025,2021-01-10 05:30:00,NA,NA
"327",2021-01-10,"06:00:00","Slope",14.0335,2021-01-10 06:00:00,NA,NA
"328",2021-01-10,"06:00:00","Slope",16.697,2021-01-10 06:00:00,NA,NA
"329",2021-01-10,"06:00:00","Flat",17.35475,2021-01-10 06:00:00,NA,NA
"330",2021-01-10,"06:00:00","Flat",19.03825,2021-01-10 06:00:00,NA,NA
"331",2021-01-10,"06:30:00","Slope",31.78175,2021-01-10 06:30:00,NA,NA
"332",2021-01-10,"06:30:00","Slope",37.642,2021-01-10 06:30:00,NA,NA
"333",2021-01-10,"06:30:00","Flat",42.71516667,2021-01-10 06:30:00,NA,NA
"334",2021-01-10,"06:30:00","Flat",48.0585,2021-01-10 06:30:00,NA,NA
"335",2021-01-10,"07:00:00","Slope",35.78225,2021-01-10 07:00:00,NA,NA
"336",2021-01-10,"07:00:00","Slope",41.0935,2021-01-10 07:00:00,NA,NA
"337",2021-01-10,"07:00:00","Flat",62.31808333,2021-01-10 07:00:00,NA,NA
"338",2021-01-10,"07:00:00","Flat",69.51175,2021-01-10 07:00:00,NA,NA
"339",2021-01-10,"07:30:00","Slope",53.49875,2021-01-10 07:30:00,NA,NA
"340",2021-01-10,"07:30:00","Slope",59.708,2021-01-10 07:30:00,NA,NA
"341",2021-01-10,"07:30:00","Flat",110.0505,2021-01-10 07:30:00,NA,NA
"342",2021-01-10,"07:30:00","Flat",123.04425,2021-01-10 07:30:00,NA,NA
"343",2021-01-10,"08:00:00","Slope",82.64525,2021-01-10 08:00:00,NA,NA
"344",2021-01-10,"08:00:00","Slope",90.8305,2021-01-10 08:00:00,NA,NA
"345",2021-01-10,"08:00:00","Flat",192.6295,2021-01-10 08:00:00,NA,NA
"346",2021-01-10,"08:00:00","Flat",210.70875,2021-01-10 08:00:00,NA,NA
"347",2021-01-10,"08:30:00","Slope",156.7815,2021-01-10 08:30:00,NA,NA
"348",2021-01-10,"08:30:00","Slope",166.38,2021-01-10 08:30:00,NA,NA
"349",2021-01-10,"08:30:00","Flat",387.7813333,2021-01-10 08:30:00,NA,NA
"350",2021-01-10,"08:30:00","Flat",438.725,2021-01-10 08:30:00,NA,NA
"351",2021-01-10,"09:00:00","Slope",173.76775,2021-01-10 09:00:00,NA,NA
"352",2021-01-10,"09:00:00","Slope",184.788,2021-01-10 09:00:00,NA,NA
"353",2021-01-10,"09:00:00","Flat",360.3646667,2021-01-10 09:00:00,NA,NA
"354",2021-01-10,"09:00:00","Flat",414.9775,2021-01-10 09:00:00,NA,NA
"355",2021-01-10,"09:30:00","Slope",205.5495,2021-01-10 09:30:00,NA,NA
"356",2021-01-10,"09:30:00","Slope",214.347,2021-01-10 09:30:00,NA,NA
"357",2021-01-10,"09:30:00","Flat",416.1575833,2021-01-10 09:30:00,NA,NA
"358",2021-01-10,"09:30:00","Flat",483.44275,2021-01-10 09:30:00,NA,NA
"359",2021-01-10,"10:00:00","Slope",303.53,2021-01-10 10:00:00,NA,NA
"360",2021-01-10,"10:00:00","Slope",329.1315,2021-01-10 10:00:00,NA,NA
"361",2021-01-10,"10:00:00","Flat",534.7346667,2021-01-10 10:00:00,NA,NA
"362",2021-01-10,"10:00:00","Flat",624.63975,2021-01-10 10:00:00,NA,NA
"363",2021-01-10,"10:30:00","Slope",531.9395,2021-01-10 10:30:00,NA,NA
"364",2021-01-10,"10:30:00","Slope",578.967,2021-01-10 10:30:00,NA,NA
"365",2021-01-10,"10:30:00","Flat",957.719,2021-01-10 10:30:00,NA,NA
"366",2021-01-10,"10:30:00","Flat",1115.408,2021-01-10 10:30:00,NA,NA
"367",2021-01-10,"11:00:00","Slope",747.2045,2021-01-10 11:00:00,NA,NA
"368",2021-01-10,"11:00:00","Slope",800.9545,2021-01-10 11:00:00,NA,NA
"369",2021-01-10,"11:00:00","Flat",1345.335833,2021-01-10 11:00:00,NA,NA
"370",2021-01-10,"11:00:00","Flat",1568.34125,2021-01-10 11:00:00,NA,NA
"371",2021-01-10,"11:30:00","Slope",660.4635,2021-01-10 11:30:00,NA,NA
"372",2021-01-10,"11:30:00","Slope",696.4655,2021-01-10 11:30:00,NA,NA
"373",2021-01-10,"11:30:00","Flat",1395.234167,2021-01-10 11:30:00,NA,NA
"374",2021-01-10,"11:30:00","Flat",1645.9835,2021-01-10 11:30:00,NA,NA
"375",2021-01-10,"12:00:00","Slope",815.87975,2021-01-10 12:00:00,NA,NA
"376",2021-01-10,"12:00:00","Slope",834.024,2021-01-10 12:00:00,NA,NA
"377",2021-01-10,"12:00:00","Flat",1517.293167,2021-01-10 12:00:00,NA,NA
"378",2021-01-10,"12:00:00","Flat",1806.21875,2021-01-10 12:00:00,NA,NA
"379",2021-01-10,"12:30:00","Slope",747.4415,2021-01-10 12:30:00,NA,NA
"380",2021-01-10,"12:30:00","Slope",750.85575,2021-01-10 12:30:00,NA,NA
"381",2021-01-10,"12:30:00","Flat",1637.542667,2021-01-10 12:30:00,NA,NA
"382",2021-01-10,"12:30:00","Flat",1959.00775,2021-01-10 12:30:00,NA,NA
"383",2021-01-10,"13:00:00","Slope",953.61125,2021-01-10 13:00:00,NA,NA
"384",2021-01-10,"13:00:00","Slope",980.8455,2021-01-10 13:00:00,NA,NA
"385",2021-01-10,"13:00:00","Flat",1564.943333,2021-01-10 13:00:00,NA,NA
"386",2021-01-10,"13:00:00","Flat",1895.25175,2021-01-10 13:00:00,NA,NA
"387",2021-01-10,"13:30:00","Slope",1013.1425,2021-01-10 13:30:00,NA,NA
"388",2021-01-10,"13:30:00","Slope",1079.169,2021-01-10 13:30:00,NA,NA
"389",2021-01-10,"13:30:00","Flat",1391.944167,2021-01-10 13:30:00,NA,NA
"390",2021-01-10,"13:30:00","Flat",1702.414,2021-01-10 13:30:00,NA,NA
"391",2021-01-10,"14:00:00","Slope",910.17725,2021-01-10 14:00:00,NA,NA
"392",2021-01-10,"14:00:00","Slope",979.459,2021-01-10 14:00:00,NA,NA
"393",2021-01-10,"14:00:00","Flat",1036.679,2021-01-10 14:00:00,NA,NA
"394",2021-01-10,"14:00:00","Flat",1275.442,2021-01-10 14:00:00,NA,NA
"395",2021-01-10,"14:30:00","Slope",611.15575,2021-01-10 14:30:00,NA,NA
"396",2021-01-10,"14:30:00","Slope",675.7565,2021-01-10 14:30:00,NA,NA
"397",2021-01-10,"14:30:00","Flat",1066.289,2021-01-10 14:30:00,NA,NA
"398",2021-01-10,"14:30:00","Flat",1305.83075,2021-01-10 14:30:00,NA,NA
"399",2021-01-10,"15:00:00","Slope",371.6655,2021-01-10 15:00:00,NA,NA
"400",2021-01-10,"15:00:00","Slope",413.7375,2021-01-10 15:00:00,NA,NA
"401",2021-01-10,"15:00:00","Flat",654.2165,2021-01-10 15:00:00,NA,NA
"402",2021-01-10,"15:00:00","Flat",788.0145,2021-01-10 15:00:00,NA,NA
"403",2021-01-10,"15:30:00","Slope",258.445,2021-01-10 15:30:00,NA,NA
"404",2021-01-10,"15:30:00","Slope",290.693,2021-01-10 15:30:00,NA,NA
"405",2021-01-10,"15:30:00","Flat",410.67425,2021-01-10 15:30:00,NA,NA
"406",2021-01-10,"15:30:00","Flat",484.2075,2021-01-10 15:30:00,NA,NA
"407",2021-01-10,"16:00:00","Slope",220.69425,2021-01-10 16:00:00,NA,NA
"408",2021-01-10,"16:00:00","Slope",238.9795,2021-01-10 16:00:00,NA,NA
"409",2021-01-10,"16:00:00","Flat",271.1508333,2021-01-10 16:00:00,NA,NA
"410",2021-01-10,"16:00:00","Flat",317.85425,2021-01-10 16:00:00,NA,NA
"411",2021-01-10,"16:30:00","Slope",317.3095,2021-01-10 16:30:00,NA,NA
"412",2021-01-10,"16:30:00","Slope",332.3175,2021-01-10 16:30:00,NA,NA
"413",2021-01-10,"16:30:00","Flat",301.0075833,2021-01-10 16:30:00,NA,NA
"414",2021-01-10,"16:30:00","Flat",364.4235,2021-01-10 16:30:00,NA,NA
"415",2021-01-10,"17:00:00","Slope",257.81,2021-01-10 17:00:00,NA,NA
"416",2021-01-10,"17:00:00","Slope",265.028,2021-01-10 17:00:00,NA,NA
"417",2021-01-10,"17:00:00","Flat",251.4656667,2021-01-10 17:00:00,NA,NA
"418",2021-01-10,"17:00:00","Flat",302.2775,2021-01-10 17:00:00,NA,NA
"419",2021-01-10,"17:30:00","Slope",93.94825,2021-01-10 17:30:00,NA,NA
"420",2021-01-10,"17:30:00","Slope",99.71,2021-01-10 17:30:00,NA,NA
"421",2021-01-10,"17:30:00","Flat",136.8091667,2021-01-10 17:30:00,NA,NA
"422",2021-01-10,"17:30:00","Flat",159.83275,2021-01-10 17:30:00,NA,NA
"423",2021-01-10,"18:00:00","Slope",56.67375,2021-01-10 18:00:00,NA,NA
"424",2021-01-10,"18:00:00","Slope",57.997,2021-01-10 18:00:00,NA,NA
"425",2021-01-10,"18:00:00","Flat",81.01625,2021-01-10 18:00:00,NA,NA
"426",2021-01-10,"18:00:00","Flat",95.634,2021-01-10 18:00:00,NA,NA
"427",2021-01-10,"18:30:00","Slope",17.04975,2021-01-10 18:30:00,NA,NA
"428",2021-01-10,"18:30:00","Slope",18.1425,2021-01-10 18:30:00,NA,NA
"429",2021-01-10,"18:30:00","Flat",26.4845,2021-01-10 18:30:00,NA,NA
"430",2021-01-10,"18:30:00","Flat",30.751,2021-01-10 18:30:00,NA,NA
"431",2021-01-10,"19:00:00","Slope",3.048,2021-01-10 19:00:00,NA,NA
"432",2021-01-10,"19:00:00","Slope",3.186,2021-01-10 19:00:00,NA,NA
"433",2021-01-10,"19:00:00","Flat",4.85275,2021-01-10 19:00:00,NA,NA
"434",2021-01-10,"19:00:00","Flat",5.67525,2021-01-10 19:00:00,NA,NA
"435",2021-01-10,"19:30:00","Slope",0,2021-01-10 19:30:00,NA,NA
"436",2021-01-10,"19:30:00","Flat",0,2021-01-10 19:30:00,NA,NA
"437",2021-01-10,"20:00:00","Slope",0,2021-01-10 20:00:00,NA,NA
"438",2021-01-10,"20:00:00","Flat",0,2021-01-10 20:00:00,NA,NA
"439",2021-01-10,"20:30:00","Slope",0,2021-01-10 20:30:00,NA,NA
"440",2021-01-10,"20:30:00","Flat",0,2021-01-10 20:30:00,NA,NA
"441",2021-01-10,"21:00:00","Slope",0,2021-01-10 21:00:00,NA,NA
"442",2021-01-10,"21:00:00","Flat",0,2021-01-10 21:00:00,NA,NA
"443",2021-01-10,"21:30:00","Slope",0,2021-01-10 21:30:00,NA,NA
"444",2021-01-10,"21:30:00","Flat",0,2021-01-10 21:30:00,NA,NA
"445",2021-01-10,"22:00:00","Slope",0,2021-01-10 22:00:00,NA,NA
"446",2021-01-10,"22:00:00","Flat",0,2021-01-10 22:00:00,NA,NA
"447",2021-01-10,"22:30:00","Slope",0,2021-01-10 22:30:00,NA,NA
"448",2021-01-10,"22:30:00","Flat",0,2021-01-10 22:30:00,NA,NA
"449",2021-01-10,"23:00:00","Slope",0,2021-01-10 23:00:00,NA,NA
"450",2021-01-10,"23:00:00","Flat",0,2021-01-10 23:00:00,NA,NA
"451",2021-01-10,"23:30:00","Slope",0,2021-01-10 23:30:00,NA,NA
"452",2021-01-10,"23:30:00","Flat",0,2021-01-10 23:30:00,NA,NA
"453",2021-01-10,"24:00:00","Slope",0,2021-01-11 00:00:00,NA,NA
"454",2021-01-10,"24:00:00","Flat",0,2021-01-11 00:00:00,NA,NA
"455",2021-01-11,"00:30:00","Slope",0,2021-01-11 00:30:00,NA,NA
"456",2021-01-11,"00:30:00","Flat",0,2021-01-11 00:30:00,NA,NA
"457",2021-01-11,"01:00:00","Slope",0,2021-01-11 01:00:00,NA,NA
"458",2021-01-11,"01:00:00","Flat",0,2021-01-11 01:00:00,NA,NA
"459",2021-01-11,"01:30:00","Slope",0,2021-01-11 01:30:00,NA,NA
"460",2021-01-11,"01:30:00","Flat",0,2021-01-11 01:30:00,NA,NA
"461",2021-01-11,"02:00:00","Slope",0,2021-01-11 02:00:00,NA,NA
"462",2021-01-11,"02:00:00","Flat",0,2021-01-11 02:00:00,NA,NA
"463",2021-01-11,"02:30:00","Slope",0,2021-01-11 02:30:00,NA,NA
"464",2021-01-11,"02:30:00","Flat",0,2021-01-11 02:30:00,NA,NA
"465",2021-01-11,"03:00:00","Slope",0,2021-01-11 03:00:00,NA,NA
"466",2021-01-11,"03:00:00","Flat",0,2021-01-11 03:00:00,NA,NA
"467",2021-01-11,"03:30:00","Slope",0,2021-01-11 03:30:00,NA,NA
"468",2021-01-11,"03:30:00","Flat",0,2021-01-11 03:30:00,NA,NA
"469",2021-01-11,"04:00:00","Slope",0,2021-01-11 04:00:00,NA,NA
"470",2021-01-11,"04:00:00","Flat",0,2021-01-11 04:00:00,NA,NA
"471",2021-01-11,"04:30:00","Slope",0,2021-01-11 04:30:00,NA,NA
"472",2021-01-11,"04:30:00","Flat",0,2021-01-11 04:30:00,NA,NA
"473",2021-01-11,"05:00:00","Slope",0,2021-01-11 05:00:00,NA,NA
"474",2021-01-11,"05:00:00","Flat",0,2021-01-11 05:00:00,NA,NA
"475",2021-01-11,"05:30:00","Slope",1.74625,2021-01-11 05:30:00,NA,NA
"476",2021-01-11,"05:30:00","Slope",1.77,2021-01-11 05:30:00,NA,NA
"477",2021-01-11,"05:30:00","Flat",2.357833333,2021-01-11 05:30:00,NA,NA
"478",2021-01-11,"05:30:00","Flat",2.576,2021-01-11 05:30:00,NA,NA
"479",2021-01-11,"06:00:00","Slope",13.081,2021-01-11 06:00:00,NA,NA
"480",2021-01-11,"06:00:00","Slope",13.5995,2021-01-11 06:00:00,NA,NA
"481",2021-01-11,"06:00:00","Flat",17.46441667,2021-01-11 06:00:00,NA,NA
"482",2021-01-11,"06:00:00","Flat",18.87725,2021-01-11 06:00:00,NA,NA
"483",2021-01-11,"06:30:00","Slope",35.97275,2021-01-11 06:30:00,NA,NA
"484",2021-01-11,"06:30:00","Slope",36.9045,2021-01-11 06:30:00,NA,NA
"485",2021-01-11,"06:30:00","Flat",46.90991667,2021-01-11 06:30:00,NA,NA
"486",2021-01-11,"06:30:00","Flat",49.70875,2021-01-11 06:30:00,NA,NA
"487",2021-01-11,"07:00:00","Slope",57.11825,2021-01-11 07:00:00,NA,NA
"488",2021-01-11,"07:00:00","Slope",58.41,2021-01-11 07:00:00,NA,NA
"489",2021-01-11,"07:00:00","Flat",76.79408333,2021-01-11 07:00:00,NA,NA
"490",2021-01-11,"07:00:00","Flat",82.15025,2021-01-11 07:00:00,NA,NA
"491",2021-01-11,"07:30:00","Slope",108.839,2021-01-11 07:30:00,NA,NA
"492",2021-01-11,"07:30:00","Slope",110.7135,2021-01-11 07:30:00,NA,NA
"493",2021-01-11,"07:30:00","Flat",136.78175,2021-01-11 07:30:00,NA,NA
"494",2021-01-11,"07:30:00","Flat",148.603,2021-01-11 07:30:00,NA,NA
"495",2021-01-11,"08:00:00","Slope",136.74725,2021-01-11 08:00:00,NA,NA
"496",2021-01-11,"08:00:00","Slope",138.7385,2021-01-11 08:00:00,NA,NA
"497",2021-01-11,"08:00:00","Flat",175.7134167,2021-01-11 08:00:00,NA,NA
"498",2021-01-11,"08:00:00","Flat",190.2215,2021-01-11 08:00:00,NA,NA
"499",2021-01-11,"08:30:00","Slope",134.239,2021-01-11 08:30:00,NA,NA
"500",2021-01-11,"08:30:00","Slope",139.2695,2021-01-11 08:30:00,NA,NA
"501",2021-01-11,"08:30:00","Flat",161.1551667,2021-01-11 08:30:00,NA,NA
"502",2021-01-11,"08:30:00","Flat",175.69125,2021-01-11 08:30:00,NA,NA
"503",2021-01-11,"09:00:00","Slope",176.276,2021-01-11 09:00:00,NA,NA
"504",2021-01-11,"09:00:00","Slope",185.9385,2021-01-11 09:00:00,NA,NA
"505",2021-01-11,"09:00:00","Flat",245.0501667,2021-01-11 09:00:00,NA,NA
"506",2021-01-11,"09:00:00","Flat",272.29125,2021-01-11 09:00:00,NA,NA
"507",2021-01-11,"09:30:00","Slope",233.807,2021-01-11 09:30:00,NA,NA
"508",2021-01-11,"09:30:00","Slope",235.6755,2021-01-11 09:30:00,NA,NA
"509",2021-01-11,"09:30:00","Flat",370.454,2021-01-11 09:30:00,NA,NA
"510",2021-01-11,"09:30:00","Flat",410.3085,2021-01-11 09:30:00,NA,NA
"511",2021-01-11,"10:00:00","Slope",362.024,2021-01-11 10:00:00,NA,NA
"512",2021-01-11,"10:00:00","Slope",366.87125,2021-01-11 10:00:00,NA,NA
"513",2021-01-11,"10:00:00","Flat",689.17275,2021-01-11 10:00:00,NA,NA
"514",2021-01-11,"10:00:00","Flat",779.9645,2021-01-11 10:00:00,NA,NA
"515",2021-01-11,"10:30:00","Slope",497.1415,2021-01-11 10:30:00,NA,NA
"516",2021-01-11,"10:30:00","Slope",497.96,2021-01-11 10:30:00,NA,NA
"517",2021-01-11,"10:30:00","Flat",1010.167083,2021-01-11 10:30:00,NA,NA
"518",2021-01-11,"10:30:00","Flat",1169.38325,2021-01-11 10:30:00,NA,NA
"519",2021-01-11,"11:00:00","Slope",555.625,2021-01-11 11:00:00,NA,NA
"520",2021-01-11,"11:00:00","Slope",560.7065,2021-01-11 11:00:00,NA,NA
"521",2021-01-11,"11:00:00","Flat",1014.773083,2021-01-11 11:00:00,NA,NA
"522",2021-01-11,"11:00:00","Flat",1187.697,2021-01-11 11:00:00,NA,NA
"523",2021-01-11,"11:30:00","Slope",737.90175,2021-01-11 11:30:00,NA,NA
"524",2021-01-11,"11:30:00","Slope",739.447,2021-01-11 11:30:00,NA,NA
"525",2021-01-11,"11:30:00","Flat",1288.693,2021-01-11 11:30:00,NA,NA
"526",2021-01-11,"11:30:00","Flat",1526.441,2021-01-11 11:30:00,NA,NA
"527",2021-01-11,"12:00:00","Slope",707.67575,2021-01-11 12:00:00,NA,NA
"528",2021-01-11,"12:00:00","Slope",716.7615,2021-01-11 12:00:00,NA,NA
"529",2021-01-11,"12:00:00","Flat",1157.942917,2021-01-11 12:00:00,NA,NA
"530",2021-01-11,"12:00:00","Flat",1384.07675,2021-01-11 12:00:00,NA,NA
"531",2021-01-11,"12:30:00","Slope",855.98,2021-01-11 12:30:00,NA,NA
"532",2021-01-11,"12:30:00","Slope",878.333,2021-01-11 12:30:00,NA,NA
"533",2021-01-11,"12:30:00","Flat",1300.3725,2021-01-11 12:30:00,NA,NA
"534",2021-01-11,"12:30:00","Flat",1574.13725,2021-01-11 12:30:00,NA,NA
"535",2021-01-11,"13:00:00","Slope",879.2845,2021-01-11 13:00:00,NA,NA
"536",2021-01-11,"13:00:00","Slope",899.042,2021-01-11 13:00:00,NA,NA
"537",2021-01-11,"13:00:00","Flat",1270.927,2021-01-11 13:00:00,NA,NA
"538",2021-01-11,"13:00:00","Flat",1553.52925,2021-01-11 13:00:00,NA,NA
"539",2021-01-11,"13:30:00","Slope",436.78475,2021-01-11 13:30:00,NA,NA
"540",2021-01-11,"13:30:00","Slope",438.193,2021-01-11 13:30:00,NA,NA
"541",2021-01-11,"13:30:00","Flat",634.22975,2021-01-11 13:30:00,NA,NA
"542",2021-01-11,"13:30:00","Flat",770.063,2021-01-11 13:30:00,NA,NA
"543",2021-01-11,"14:00:00","Slope",341.197,2021-01-11 14:00:00,NA,NA
"544",2021-01-11,"14:00:00","Slope",342.99525,2021-01-11 14:00:00,NA,NA
"545",2021-01-11,"14:00:00","Flat",559.6838333,2021-01-11 14:00:00,NA,NA
"546",2021-01-11,"14:00:00","Flat",676.24025,2021-01-11 14:00:00,NA,NA
"547",2021-01-11,"14:30:00","Slope",532.7015,2021-01-11 14:30:00,NA,NA
"548",2021-01-11,"14:30:00","Slope",554.423,2021-01-11 14:30:00,NA,NA
"549",2021-01-11,"14:30:00","Flat",778.5236667,2021-01-11 14:30:00,NA,NA
"550",2021-01-11,"14:30:00","Flat",956.7425,2021-01-11 14:30:00,NA,NA
"551",2021-01-11,"15:00:00","Slope",718.47075,2021-01-11 15:00:00,NA,NA
"552",2021-01-11,"15:00:00","Slope",786.5585,2021-01-11 15:00:00,NA,NA
"553",2021-01-11,"15:00:00","Flat",876.04475,2021-01-11 15:00:00,NA,NA
"554",2021-01-11,"15:00:00","Flat",1097.4565,2021-01-11 15:00:00,NA,NA
"555",2021-01-11,"15:30:00","Slope",654.78025,2021-01-11 15:30:00,NA,NA
"556",2021-01-11,"15:30:00","Slope",738.4145,2021-01-11 15:30:00,NA,NA
"557",2021-01-11,"15:30:00","Flat",700.1394167,2021-01-11 15:30:00,NA,NA
"558",2021-01-11,"15:30:00","Flat",887.754,2021-01-11 15:30:00,NA,NA
"559",2021-01-11,"16:00:00","Slope",368.33175,2021-01-11 16:00:00,NA,NA
"560",2021-01-11,"16:00:00","Slope",397.0995,2021-01-11 16:00:00,NA,NA
"561",2021-01-11,"16:00:00","Flat",564.7833333,2021-01-11 16:00:00,NA,NA
"562",2021-01-11,"16:00:00","Flat",706.99125,2021-01-11 16:00:00,NA,NA
"563",2021-01-11,"16:30:00","Slope",449.92925,2021-01-11 16:30:00,NA,NA
"564",2021-01-11,"16:30:00","Slope",487.1925,2021-01-11 16:30:00,NA,NA
"565",2021-01-11,"16:30:00","Flat",465.535,2021-01-11 16:30:00,NA,NA
"566",2021-01-11,"16:30:00","Flat",576.09825,2021-01-11 16:30:00,NA,NA
"567",2021-01-11,"17:00:00","Slope",257.8735,2021-01-11 17:00:00,NA,NA
"568",2021-01-11,"17:00:00","Slope",274.0255,2021-01-11 17:00:00,NA,NA
"569",2021-01-11,"17:00:00","Flat",334.6204167,2021-01-11 17:00:00,NA,NA
"570",2021-01-11,"17:00:00","Flat",386.3195,2021-01-11 17:00:00,NA,NA
"571",2021-01-11,"17:30:00","Slope",132.842,2021-01-11 17:30:00,NA,NA
"572",2021-01-11,"17:30:00","Slope",142.839,2021-01-11 17:30:00,NA,NA
"573",2021-01-11,"17:30:00","Flat",156.35725,2021-01-11 17:30:00,NA,NA
"574",2021-01-11,"17:30:00","Flat",182.45325,2021-01-11 17:30:00,NA,NA
"575",2021-01-11,"18:00:00","Slope",52.1335,2021-01-11 18:00:00,NA,NA
"576",2021-01-11,"18:00:00","Slope",55.2535,2021-01-11 18:00:00,NA,NA
"577",2021-01-11,"18:00:00","Flat",67.91108333,2021-01-11 18:00:00,NA,NA
"578",2021-01-11,"18:00:00","Flat",79.33275,2021-01-11 18:00:00,NA,NA
"579",2021-01-11,"18:30:00","Slope",22.89175,2021-01-11 18:30:00,NA,NA
"580",2021-01-11,"18:30:00","Slope",24.2195,2021-01-11 18:30:00,NA,NA
"581",2021-01-11,"18:30:00","Flat",29.80191667,2021-01-11 18:30:00,NA,NA
"582",2021-01-11,"18:30:00","Flat",35.0175,2021-01-11 18:30:00,NA,NA
"583",2021-01-11,"19:00:00","Slope",2.19075,2021-01-11 19:00:00,NA,NA
"584",2021-01-11,"19:00:00","Slope",2.2715,2021-01-11 19:00:00,NA,NA
"585",2021-01-11,"19:00:00","Flat",3.481916667,2021-01-11 19:00:00,NA,NA
"586",2021-01-11,"19:00:00","Flat",3.9445,2021-01-11 19:00:00,NA,NA
"587",2021-01-11,"19:30:00","Slope",0,2021-01-11 19:30:00,NA,NA
"588",2021-01-11,"19:30:00","Flat",0,2021-01-11 19:30:00,NA,NA
"589",2021-01-11,"19:30:00","Flat",0.027416667,2021-01-11 19:30:00,NA,NA
"590",2021-01-11,"20:00:00","Slope",0,2021-01-11 20:00:00,NA,NA
"591",2021-01-11,"20:00:00","Flat",0,2021-01-11 20:00:00,NA,NA
"592",2021-01-11,"20:30:00","Slope",0,2021-01-11 20:30:00,NA,NA
"593",2021-01-11,"20:30:00","Flat",0,2021-01-11 20:30:00,NA,NA
"594",2021-01-11,"21:00:00","Slope",0,2021-01-11 21:00:00,NA,NA
"595",2021-01-11,"21:00:00","Flat",0,2021-01-11 21:00:00,NA,NA
"596",2021-01-11,"21:30:00","Slope",0,2021-01-11 21:30:00,NA,NA
"597",2021-01-11,"21:30:00","Flat",0,2021-01-11 21:30:00,NA,NA
"598",2021-01-11,"22:00:00","Slope",0,2021-01-11 22:00:00,NA,NA
"599",2021-01-11,"22:00:00","Flat",0,2021-01-11 22:00:00,NA,NA
"600",2021-01-11,"22:30:00","Slope",0,2021-01-11 22:30:00,NA,NA
"601",2021-01-11,"22:30:00","Flat",0,2021-01-11 22:30:00,NA,NA
"602",2021-01-11,"23:00:00","Slope",0,2021-01-11 23:00:00,NA,NA
"603",2021-01-11,"23:00:00","Flat",0,2021-01-11 23:00:00,NA,NA
"604",2021-01-11,"23:30:00","Slope",0,2021-01-11 23:30:00,NA,NA
"605",2021-01-11,"23:30:00","Flat",0,2021-01-11 23:30:00,NA,NA
"606",2021-01-11,"24:00:00","Slope",0,2021-01-12 00:00:00,NA,NA
"607",2021-01-11,"24:00:00","Flat",0,2021-01-12 00:00:00,NA,NA
"608",2021-01-12,"00:30:00","Slope",0,2021-01-12 00:30:00,NA,NA
"609",2021-01-12,"00:30:00","Flat",0,2021-01-12 00:30:00,NA,NA
"610",2021-01-12,"01:00:00","Slope",0,2021-01-12 01:00:00,NA,NA
"611",2021-01-12,"01:00:00","Flat",0,2021-01-12 01:00:00,NA,NA
"612",2021-01-12,"01:30:00","Slope",0,2021-01-12 01:30:00,NA,NA
"613",2021-01-12,"01:30:00","Flat",0,2021-01-12 01:30:00,NA,NA
"614",2021-01-12,"02:00:00","Slope",0,2021-01-12 02:00:00,NA,NA
"615",2021-01-12,"02:00:00","Flat",0,2021-01-12 02:00:00,NA,NA
"616",2021-01-12,"02:30:00","Slope",0,2021-01-12 02:30:00,NA,NA
"617",2021-01-12,"02:30:00","Flat",0,2021-01-12 02:30:00,NA,NA
"618",2021-01-12,"03:00:00","Slope",0,2021-01-12 03:00:00,NA,NA
"619",2021-01-12,"03:00:00","Flat",0,2021-01-12 03:00:00,NA,NA
"620",2021-01-12,"03:30:00","Slope",0,2021-01-12 03:30:00,NA,NA
"621",2021-01-12,"03:30:00","Flat",0,2021-01-12 03:30:00,NA,NA
"622",2021-01-12,"04:00:00","Slope",0,2021-01-12 04:00:00,NA,NA
"623",2021-01-12,"04:00:00","Flat",0,2021-01-12 04:00:00,NA,NA
"624",2021-01-12,"04:30:00","Slope",0,2021-01-12 04:30:00,NA,NA
"625",2021-01-12,"04:30:00","Flat",0,2021-01-12 04:30:00,NA,NA
"626",2021-01-12,"05:00:00","Slope",0,2021-01-12 05:00:00,NA,NA
"627",2021-01-12,"05:00:00","Flat",0,2021-01-12 05:00:00,NA,NA
"628",2021-01-12,"05:00:00","Flat",0.027416667,2021-01-12 05:00:00,NA,NA
"629",2021-01-12,"05:30:00","Slope",4.0005,2021-01-12 05:30:00,NA,NA
"630",2021-01-12,"05:30:00","Slope",4.602,2021-01-12 05:30:00,NA,NA
"631",2021-01-12,"05:30:00","Flat",6.689666667,2021-01-12 05:30:00,NA,NA
"632",2021-01-12,"05:30:00","Flat",7.04375,2021-01-12 05:30:00,NA,NA
